kan_neurons,kan_grid,lamb,ACC,Best_Epoch
5,7,1e-07,0.8131868243217468,48
5,8,0.1,0.38461539149284363,0
5,8,0.01,0.877289354801178,42
5,8,0.001,0.8708791136741638,86
5,8,0.0001,0.8269230723381042,49
5,8,1e-05,0.791208803653717,54
5,8,1e-06,0.8305860757827759,48
5,8,1e-07,0.8049450516700745,51
6,3,0.1,0.38461539149284363,0
6,3,0.01,0.8901098966598511,64
6,3,0.001,0.8717948794364929,98
6,3,0.0001,0.8168498277664185,48
6,3,1e-05,0.8232600688934326,49
6,3,1e-06,0.8095238208770752,36
6,3,1e-07,0.7692307829856873,43
6,4,0.1,0.38461539149284363,0
6,4,0.01,0.8855311274528503,52
6,4,0.001,0.819597065448761,106
6,4,0.0001,0.8113552927970886,95
6,4,1e-05,0.8003662824630737,56
6,4,1e-06,0.8040292859077454,50
6,4,1e-07,0.7967032790184021,46
6,5,0.1,0.38461539149284363,0
6,5,0.01,0.8983516693115234,48
6,5,0.001,0.8580586314201355,71
6,5,0.0001,0.8141025900840759,43
6,5,1e-05,0.8324176073074341,42
6,5,1e-06,0.8360806107521057,52
6,5,1e-07,0.8141025900840759,60
6,6,0.1,0.38461539149284363,0
6,6,0.01,0.8910256624221802,34
6,6,0.001,0.8351648449897766,53
6,6,0.0001,0.8324176073074341,36
6,6,1e-05,0.8003662824630737,75
6,6,1e-06,0.8141025900840759,72
6,6,1e-07,0.8141025900840759,74
6,7,0.1,0.38461539149284363,0
6,7,0.01,0.9047619104385376,47
6,7,0.001,0.8827838897705078,65
6,7,0.0001,0.8232600688934326,47
6,7,1e-05,0.8177655935287476,37
6,7,1e-06,0.8021978139877319,65
6,7,1e-07,0.8141025900840759,29
6,8,0.1,0.38461539149284363,0
6,8,0.01,0.9056776762008667,80
6,8,0.001,0.8919413685798645,75
6,8,0.0001,0.8498168587684631,41
6,8,1e-05,0.8223443031311035,76
6,8,1e-06,0.8525640964508057,45
6,8,1e-07,0.8360806107521057,92
7,3,0.1,0.38461539149284363,0
7,3,0.01,0.8983516693115234,70
7,3,0.001,0.8324176073074341,109
7,3,0.0001,0.8250916004180908,114
7,3,1e-05,0.8067765831947327,53
7,3,1e-06,0.7875458002090454,31
7,3,1e-07,0.7967032790184021,24
7,4,0.1,0.38461539149284363,0
7,4,0.01,0.8910256624221802,89
7,4,0.001,0.8736263513565063,72
7,4,0.0001,0.8223443031311035,42
7,4,1e-05,0.7976190447807312,113
7,4,1e-06,0.7765567898750305,32
7,4,1e-07,0.8214285969734192,54
7,5,0.1,0.38461539149284363,0
7,5,0.01,0.8919413685798645,26
7,5,0.001,0.8745421171188354,72
7,5,0.0001,0.803113579750061,46
7,5,1e-05,0.8086080551147461,35
7,5,1e-06,0.8360806107521057,109
7,5,1e-07,0.8067765831947327,65
7,6,0.1,0.38461539149284363,0
7,6,0.01,0.901098906993866,53
7,6,0.001,0.8928571343421936,37
7,6,0.0001,0.8461538553237915,36
7,6,1e-05,0.8507326245307922,35
7,6,1e-06,0.8498168587684631,29
7,6,1e-07,0.8516483306884766,24
7,7,0.1,0.38461539149284363,0
7,7,0.01,0.8681318759918213,60
7,7,0.001,0.8965201377868652,81
7,7,0.0001,0.8232600688934326,75
7,7,1e-05,0.8214285969734192,59
7,7,1e-06,0.8113552927970886,51
7,7,1e-07,0.8278388381004333,36
7,8,0.1,0.38461539149284363,0
7,8,0.01,0.901098906993866,97
7,8,0.001,0.8543956279754639,109
7,8,0.0001,0.8131868243217468,55
7,8,1e-05,0.8342490792274475,34
7,8,1e-06,0.8406593203544617,42
