kan_neurons,kan_grid,lamb,ACC,Best_Epoch
8,4,0.1,0.38461539149284363,0
8,4,0.01,0.91300368309021,97
8,4,0.001,0.91300368309021,97
8,4,0.0001,0.8379120826721191,65
8,4,1e-05,0.8443223237991333,17
8,4,1e-06,0.8424908518791199,36
8,4,1e-07,0.8397436141967773,40
8,5,0.1,0.38461539149284363,0
8,5,0.01,0.9230769276618958,38
8,5,0.001,0.9038461446762085,98
8,5,0.0001,0.8644688725471497,54
8,5,1e-05,0.8379120826721191,49
8,5,1e-06,0.8397436141967773,17
8,5,1e-07,0.8186812996864319,33
8,6,0.1,0.38461539149284363,0
8,6,0.01,0.9404761791229248,36
8,6,0.001,0.9148351550102234,34
8,6,0.0001,0.8901098966598511,85
8,6,1e-05,0.8946886658668518,52
8,6,1e-06,0.877289354801178,72
8,6,1e-07,0.8617216348648071,57
8,7,0.1,0.38461539149284363,0
8,7,0.01,0.9313187003135681,69
8,7,0.001,0.8754578828811646,49
8,7,0.0001,0.8388278484344482,80
8,7,1e-05,0.8324176073074341,24
8,7,1e-06,0.8333333134651184,23
8,7,1e-07,0.8626373410224915,48
8,8,0.1,0.38461539149284363,0
8,8,0.01,0.9148351550102234,55
8,8,0.001,0.8910256624221802,27
8,8,0.0001,0.8498168587684631,62
8,8,1e-05,0.8507326245307922,33
8,8,1e-06,0.8278388381004333,34
8,8,1e-07,0.8452380895614624,43
7,3,0.1,0.38461539149284363,0
7,3,0.01,0.9340659379959106,97
7,3,0.001,0.906593382358551,61
7,3,0.0001,0.8525640964508057,85
7,3,1e-05,0.8635531067848206,77
7,3,1e-06,0.8388278484344482,25
7,3,1e-07,0.8479853272438049,45
7,4,0.1,0.38461539149284363,0
7,4,0.01,0.9166666865348816,81
7,4,0.001,0.8992673754692078,47
7,4,0.0001,0.8269230723381042,58
7,4,1e-05,0.8388278484344482,39
7,4,1e-06,0.8360806107521057,17
7,4,1e-07,0.8278388381004333,31
7,5,0.1,0.38461539149284363,0
7,5,0.01,0.8965201377868652,35
7,5,0.001,0.8882783651351929,51
7,5,0.0001,0.8470696210861206,51
7,5,1e-05,0.8278388381004333,25
7,5,1e-06,0.8260073065757751,18
7,5,1e-07,0.8223443031311035,23
